所在縣市,識別碼,栓位X坐標(TWD97),栓位Y坐標(TWD97),消防栓形態(種類編碼)
臺中市,0462006212867420340047,213586.004,2674682.623,4
臺中市,0462006212867420340041,213403.708,2674396.014,4
臺中市,0462006213667420340005,213694.317,2674588.499,4
臺中市,0462006213667420340003,213652.748,2674477.414,4
臺中市,0462006212867420340046,213579.498,2674365.25,4
臺中市,0462006212867420340043,213510.529,2674275.184,4
臺中市,0462006212867420340031,213244.189,2674271.243,4
臺中市,0462006213667420340007,213719.35,2674675.581,4
臺中市,0462006212867360340036,213414.278,2673758.56,4
臺中市,0462006213667360300003,213674.269,2674127.812,0
臺中市,0462006212867360320048,213575.133,2674014.059,2
臺中市,0462006213667360300004,213688.716,2674157.216,0
臺中市,0462006213667360300011,213840.954,2674042.512,0
臺中市,0462006212867360300040,213441.464,2674095.327,0
臺中市,0462006212867360300045,213547.987,2674008.487,0
臺中市,0462006212867360340038,213425.308,2674019.343,4
臺中市,0462006213667360340001,213608.81,2673780.896,4
臺中市,0462006213667360340009,213753.56,2673953.581,4
臺中市,0462006213667360340005,213696.271,2674147.482,4
臺中市,0462006212867360340047,213568.887,2673920.325,4
臺中市,0462006212867360340043,213498.887,2673976.415,4
臺中市,0462006212867360340042,213490.534,2674198.326,4
臺中市,0462006212867360340032,213335.403,2674011.694,4
臺中市,0462006212867360340035,213410.883,2674106.396,4
臺中市,0462006212867360340028,213306.76,2673868.761,4
臺中市,0461009223268440340001,223309.401,2684828.13,4
臺中市,0461009223268500340001,223390.915,2685160.833,4
臺中市,0461009224868500340005,224945.242,2685426.694,4
臺中市,0461009223268500340003,223331.82,2685327.125,4
臺中市,0461009224068500340007,224507.479,2685480.702,4
臺中市,0461009223268500340002,223233.985,2685235.177,4
臺中市,0461009222468440340014,223134.894,2684957.903,4
臺中市,0461009222468500340010,223107.875,2685152.667,4
臺中市,0461009222468500340008,222970.154,2685093.726,4
臺中市,0461009222468440340010,222870.916,2684992.124,4
臺中市,0461009222468440340008,222708.392,2684779.229,4
臺中市,0461009222468500340002,223064.89,2685368.064,4
臺中市,0461009224068440340008,224353.871,2684869.153,4
臺中市,0461009224068500340008,224604.08,2685088.107,4
臺中市,0461009224068500340010,224686.477,2685159.151,4
臺中市,0461009224068440340002,224137.474,2684981.753,4
臺中市,0461009224068500340002,224291.884,2685013.25,4
臺中市,0461009224068500340003,224299.728,2685178.904,4
臺中市,0461009224068440340007,224346.57,2684917.766,4
臺中市,0461009224068500340006,224411.291,2685173.038,4
臺中市,0461009224868500340002,224861.558,2685251.333,4
臺中市,0461009224868500340003,224906.198,2685265.672,4
臺中市,0461009225668560340002,225664.284,2685851.474,4
臺中市,0461009224868560340004,225566.185,2685855.659,4
臺中市,0461009224068560340002,224395.927,2685671.187,4
臺中市,0461009223268560340003,223669.11,2685736.951,4
臺中市,0461009224068500340005,224337.397,2685357.112,4
臺中市,0461009223268500340005,223794.258,2685300.961,4
臺中市,0461009223268500340004,223552.724,2685383.809,4
臺中市,0461009224068500340009,224613.309,2685521.718,4
臺中市,0461009224068560340001,224286.76,2685747.497,4
臺中市,0461009224068560340003,224475.375,2685681.789,4
臺中市,0461009224068500340001,224024.352,2685461.851,4
臺中市,0461009224868500300006,225019.196,2685357.023,0
臺中市,0461009224868500300004,224971.537,2685257.305,0
臺中市,0461009225668560300004,225778.413,2685741.051,0
臺中市,0461009225668560300001,225631.878,2685728.285,0
臺中市,0461009224868560300003,225570.217,2685680.489,0
臺中市,0461009224868560300002,225499.227,2685639.945,0
臺中市,0461009224868500300007,225086.154,2685375.561,0
臺中市,0461009224868500300008,225130.364,2685442.62,0
臺中市,0461009224868500300009,225326.67,2685562.295,0
臺中市,0461009224868560300001,225484.076,2685661.712,0
臺中市,0461009224068500340004,224311.743,2685542.786,4
臺中市,0462006210467420340031,211056.79,2674741.075,4
臺中市,0462006212067360300001,212173.479,2674028.268,0
臺中市,0462006211267420300020,211609.8,2674730.212,0
臺中市,0462006211267420300022,211629.889,2674795.428,0
臺中市,0462006211267420300013,211536.245,2674767.597,0
臺中市,0462006211267480300020,211485.036,2674868.626,0
臺中市,0462006211267480300015,211440.517,2674828.534,0
臺中市,0462006212067420300001,212032.072,2674709.213,0
臺中市,0462006211267420300038,211993.835,2674604.385,0
臺中市,0462006211267480300008,211294.28,2674971.579,0
臺中市,0462006211267480320031,211770.005,2674865.405,2
臺中市,0462006211267480320013,211367.861,2675083.485,2
臺中市,0462006210467480300029,211168.951,2675012.545,0
臺中市,0462006211267480300001,211205.696,2675120.775,0
臺中市,0462006211267420300005,211271.287,2674693.619,0
臺中市,0462006211267420300003,211235.851,2674585.277,0
臺中市,0462006211267420300004,211253.043,2674497.217,0
臺中市,0462006210467420300037,211178.365,2674343.292,0
臺中市,0462006210467420300033,211097.993,2674371.116,0
臺中市,0462006210467420300039,211183.744,2674430.093,0
臺中市,0462006210467420300030,211023.657,2674480.415,0
臺中市,0462006210467420300036,211150.673,2674530.403,0
臺中市,0462006210467420300032,211096.42,2674629.365,0
臺中市,0462006211267420320036,211944.205,2674772.945,2
臺中市,0462006212067420320003,212061.972,2674703.443,2
臺中市,0462006211267420300029,211756.144,2674698.616,0
臺中市,0462006212067420320005,212073.819,2674698.101,2
臺中市,0462006212067420320007,212221.604,2674618.55,2
臺中市,0462006212067420340004,212071.401,2674701.546,4
臺中市,0462006212067420340010,212283.365,2674401.636,4
臺中市,0462006211267420340001,211200.21,2674693.64,4
臺中市,0462006210467420340034,211106.241,2674724.95,4
臺中市,0462006210467420340038,211179.175,2674792.119,4
臺中市,0462006211267480340006,211262.099,2674871.695,4
臺中市,0462006210467480340026,211083.16,2674829.526,4
臺中市,0462006210467480340028,211165.963,2674903.92,4
臺中市,0462006211267480300022,211509.98,2674953.335,0
臺中市,0462006211267420300009,211337.966,2674770.875,0
臺中市,0462006211267480340021,211508.048,2674963.365,4
臺中市,0462006211267480340014,211369.885,2674819.077,4
臺中市,0462006211267420340002,211229.438,2674775.587,4
臺中市,0462006210467420340029,211017.511,2674573.061,4
臺中市,0462006210467420340035,211145.055,2674513.673,4
臺中市,0462006210467480340027,211160.878,2674985.903,4
臺中市,0462006211267480340002,211217.613,2674996.359,4
臺中市,0462006211267480340009,211303.98,2674956.622,4
臺中市,0462006211267480340005,211259.763,2674857.143,4
臺中市,0462006212067420340008,212236.982,2674613.31,4
臺中市,0462006209667480340005,210233.458,2675309.59,4
臺中市,0462006210467480300001,210715.37,2674807.717,0
臺中市,0462006210467420300002,210663.803,2674432.039,0
臺中市,0462006210467420300001,210648.098,2674322.865,0
臺中市,0462006210467480300005,210780.246,2674844.747,0
臺中市,0462006210467480300002,210734.601,2674946.239,0
臺中市,0462006210467480300006,210799.806,2674984.374,0
臺中市,0462006210467480300003,210753.981,2675084.889,0
臺中市,0462006210467480300004,210772.888,2675222.337,0
臺中市,0462006210467420320006,210767.288,2674395.02,2
臺中市,0462006210467420320009,210808.766,2674681.42,2
臺中市,0462006210467480320009,210862.655,2675061.385,2
臺中市,0462006210467480320012,210892.718,2675273.036,2
臺中市,0462006210467480300007,210820.197,2675123.288,0
臺中市,0462006210467420300003,210700.908,2674265.736,0
臺中市,0462006210467420300004,210714.122,2674368.279,0
臺中市,0462006210467420300007,210774.239,2674464.975,0
臺中市,0462006210467480320008,210843.939,2674925.61,2
臺中市,0462006210467420320005,210743.778,2674267.315,2
臺中市,0462006210467420320011,210823.248,2674778.276,2
臺中市,0462006209667480320003,209662.825,2675309.164,2
臺中市,0462006210467540320029,210777.257,2675400.169,2
臺中市,0462006210467540320009,210558.024,2675479.28,2
臺中市,0462006209667480320004,209917.293,2675374.352,2
臺中市,0462006209667540320003,210058.575,2675410.77,2
臺中市,0462006210467420320008,210793.807,2674576.033,2
臺中市,0462006210467420340010,210819.29,2674775.795,4
臺中市,0462006215267180340033,215516.302,2672157.225,4
臺中市,0462006215267240340036,215735.18,2672536.155,4
臺中市,0462006215267240340028,215632.885,2672480.862,4
臺中市,0462006215267240340041,215829.885,2672512.527,4
臺中市,0462006215267240340039,215773.56,2672415.265,4
臺中市,0462006215267180340007,215394.177,2672016.225,4
臺中市,0462006215267180340009,215403.6,2671895.935,4
臺中市,0462006215267180340012,215537.379,2672045.694,4
臺中市,0462006215267180340015,215629.066,2671945.186,4
臺中市,0462006215267180340021,215741.16,2671969.813,4
臺中市,0462006215267180340005,215339.188,2671972.324,4
臺中市,0462006215267180340028,215895.125,2672324.113,4
臺中市,0462006215267180340020,215733.327,2672168.816,4
臺中市,0462006215267180340017,215633.759,2672135.472,4
臺中市,0462006215267180340022,215742.509,2672367.28,4
臺中市,0462006215267240300035,215718.617,2672582.006,0
臺中市,0462006215267240300032,215678.902,2672619.618,0
臺中市,0462006215267240300033,215693.379,2672461.011,0
臺中市,0462006215267240300038,215770.673,2672411.555,0
臺中市,0462006215267240300040,215804.298,2672837.587,0
臺中市,0462006215267180300027,215893.181,2672281.337,0
臺中市,0462006215267180300018,215645.939,2672213.38,0
臺中市,0462006215267180300016,215629.297,2672168.127,0
臺中市,0462006215267180300011,215475.582,2672260.672,0
臺中市,0462006215267180300008,215397.002,2672136.871,0
臺中市,0462006215267180320025,215836.862,2672235.404,2
臺中市,0462006215267180320023,215748.528,2672235.477,2
臺中市,0462006215267180320019,215696.298,2672319.728,2
臺中市,0462006215267180320013,215597.208,2672330.911,2
臺中市,0462006215267180300014,215612.548,2671955.338,0
臺中市,0462006215267180300010,215465.471,2671955.898,0
臺中市,0462006215267180300004,215337.586,2671951.99,0
臺中市,0462006214467060340002,214408.552,2671050.342,4
臺中市,0462006214467120340044,214941.021,2671758.501,4
臺中市,0462006214467120340040,214920.687,2671269.969,4
臺中市,0462006214467120340045,214944.812,2671226.356,4
臺中市,0462006214467120340039,214848.45,2671306.148,4
臺中市,0462006214467060340020,214744.203,2671146.546,4
臺中市,0462006214467120340027,214727.382,2671451.798,4
臺中市,0462006214467120340021,214661.905,2671327.105,4
臺中市,0462006214467060340014,214655.783,2671130.772,4
臺中市,0462006214467060340009,214549.145,2671129.436,4
臺中市,0462006214467120340016,214584.277,2671310.501,4
臺中市,0462006214467060340004,214428.97,2671142.61,4
臺中市,0462006214467120300043,214936.993,2671425.619,0
臺中市,0462006214467120300036,214819.793,2671433.284,0
臺中市,0462006214467120300018,214585.393,2671554.312,0
臺中市,0462006214467060300008,214547.076,2670997.619,0
臺中市,0462006214467120300022,214662.281,2671426.104,0
臺中市,0462006214467120300020,214651.45,2671227.538,0
臺中市,0462006214467120300014,214565.956,2671224.393,0
臺中市,0462006214467120300015,214577.802,2671433.629,0
臺中市,0462006214467120300026,214726.45,2671228.701,0
臺中市,0462006214467120300028,214727.952,2671311.751,0
臺中市,0462006214467120300030,214728.1,2671310.367,0
臺中市,0462006214467120300035,214815.656,2671668.078,0
臺中市,0462006214467120300033,214813.978,2671553.813,0
臺中市,0462006214467120300023,214664.639,2671545.534,0
臺中市,0462006214467120300042,214936.506,2671676.331,0
臺中市,0462006214467120300041,214935.367,2671545.537,0
臺中市,0462006214467120300037,214820.986,2671553.892,0
臺中市,0462006214467120300038,214836.733,2671221.428,0
臺中市,0462006209667540300012,210252.584,2675788.13,0
臺中市,0462006209667540340011,210221.125,2675574.333,4
臺中市,0462006208867480320005,209223.291,2675257.899,2
臺中市,0462006208867480320004,208978.396,2675269.061,2
臺中市,0462006208867660300001,208805.525,2676674.648,0
臺中市,0462006208867600320001,208820.949,2676407.828,2
臺中市,0462006209667540300015,210328.892,2675545.454,0
臺中市,0462006209667540300016,210355.842,2675683.892,0
臺中市,0462006209667540300014,210318.475,2675780.7,0
臺中市,0462006209667480320001,209611.211,2675341.207,2
臺中市,0462006209667540300004,210091.003,2675803.844,0
臺中市,0462006209667540300009,210187.877,2675800.805,0
臺中市,0462006209667540340013,210256.275,2675566.795,4
臺中市,0462006209667540340002,210034.621,2675689.708,4
臺中市,0462006208067600340004,208700.038,2676551.23,4
臺中市,0462006208067600340002,208599.935,2676561.634,4
臺中市,0462006208067600340001,208584.147,2676472.307,4
臺中市,0462006208067600340005,208738.122,2676417.295,4
臺中市,0462006208067660340003,208522.489,2676788.57,4
臺中市,0462006209667540340007,210162.635,2675477.7,4
臺中市,0462006208067660340001,208293.055,2676835.962,4
臺中市,0462006208067600340003,208673.666,2676585.648,4
臺中市,0462006209667480340002,209642.359,2675359.86,4
臺中市,0462006208867600340003,209121.495,2676304.533,4
臺中市,0462006208867540340001,209543.086,2675811.728,4
臺中市,0462006209667540340001,209694.208,2675782.446,4
臺中市,0454007208067540340002,208109.966,2675637.78,4
臺中市,0454007208067480300034,208676.512,2675365.25,0
臺中市,0454007208067540300012,208546.009,2675425.632,0
臺中市,0454007208067540300008,208378.442,2675504.166,0
臺中市,0454007208067540320029,208691.282,2675445.533,2
臺中市,0454007208067540300004,208224.53,2675575.671,0
臺中市,0454007208067540340026,208194.144,2675793.57,4
臺中市,0454007208067600340015,208158.177,2676507.502,4
臺中市,0454007208067660340001,208293.055,2676835.962,4
臺中市,0454007208067660340003,208206.919,2676649.556,4
臺中市,0454007208067540340031,208717.268,2675467.131,4
臺中市,0454007208067540340032,208775.356,2675586.551,4
臺中市,0462006209667540300005,210094.836,2675850.085,0
臺中市,0462006210467600300001,210429.405,2676103.699,0
臺中市,0462006209667540320018,210387.96,2675817.013,2
臺中市,0462006209667540300010,210193.386,2675935.483,0
臺中市,0462006209667540300006,210108.047,2675943.531,0
臺中市,0462006209667540300008,210182.236,2675838.687,0
臺中市,0462006209667600340002,210046.639,2676405.918,4
臺中市,0462006212867000320009,213071.683,2670119.348,2
臺中市,0462006212867060300030,213259.924,2671012.212,0
臺中市,0462006212867060340035,213449.885,2670867.762,4
臺中市,0462006212867000300011,213117.419,2670244.441,0
臺中市,0462006212867000300022,213414.884,2670573.428,0
臺中市,0462006212867000300021,213381.554,2670446.406,0
臺中市,0462006212867000300020,213376.85,2670326.391,0
臺中市,0462006212867000300024,213503.979,2670400.542,0
臺中市,0462006212867000300012,213133.362,2670582.419,0
臺中市,0462006212867000320004,212909.753,2670170.146,2
臺中市,0462006212867000300019,213341.262,2670333.445,0
臺中市,0462006212867000300013,213185.873,2670473.878,0
臺中市,0462006212867060300034,213446.974,2670686.148,0
臺中市,0462006212867060300025,213133.946,2670627.819,0
臺中市,0462006212867000340006,212935.927,2670285.762,4
臺中市,0462006212867000340017,213266.241,2670125.487,4
臺中市,0462006212867000340014,213226.004,2670522.501,4
臺中市,0462006212867000340018,213293.041,2670412.576,4
臺中市,0462006212867000340016,213248.535,2670433.871,4
臺中市,0462006212867120340028,213280.826,2671204.278,4
臺中市,0462006212867060340032,213330.172,2671060.883,4
臺中市,0462006212867060340033,213353.095,2670789.821,4
臺中市,0462006212867060340036,213455.261,2670727.435,4
臺中市,0462006212867060340031,213308.677,2670782.15,4
臺中市,0462006212867060340029,213246.218,2670829.796,4
臺中市,0462006215267060340037,215467.903,2670890.249,4
臺中市,0462006215267000300011,215400.09,2670195.115,0
臺中市,0462006215267060340007,215325.325,2670799.09,4
臺中市,0462006215267060340002,215266.025,2670799.687,4
臺中市,0462006215267000340015,215470.75,2670395.676,4
臺中市,0462006215267060340022,215613.408,2670785.963,4
臺中市,0462006215267060340020,215611.513,2670708.025,4
臺中市,0462006215267060340021,215612.966,2670605.61,4
臺中市,0462006215267000340014,215457.894,2670593.403,4
臺中市,0462006215267000340007,215330.439,2670594.176,4
臺中市,0462006215267000340001,215217.159,2670593.485,4
臺中市,0462006215267000340022,215607.903,2670499.514,4
臺中市,0462006215267000340028,215637.242,2670567.777,4
臺中市,0462006215267000340017,215583.228,2670566.758,4
臺中市,0462006215267000340008,215331.264,2670556.655,4
臺中市,0462006215267000340010,215349.669,2670567.12,4
臺中市,0462006214467000340043,215184.276,2670208.457,4
臺中市,0462006214467000350042,215181.534,2670519.159,4
臺中市,0462006215267000340002,215242.435,2670180.587,4
臺中市,0462006215267000340004,215322.303,2670084.906,4
臺中市,0462006215267000340006,215329.598,2670423.084,4
臺中市,0462006215267060340010,215412.701,2670824.055,4
臺中市,0462006215267060340011,215458.868,2670823.551,4
臺中市,0462006215267060340005,215323.314,2670665.411,4
臺中市,0462006214467060340042,215186.74,2670631.064,4
臺中市,0462006215267000300018,215593.67,2670568.603,0
臺中市,0462006215267060300015,215469.0,2670737.978,0
臺中市,0462006215267060300013,215463.345,2670710.533,0
臺中市,0462006215267000300003,215292.739,2670350.223,0
臺中市,0462006215267060300001,215208.867,2670705.652,0
臺中市,0462006214467060300043,215195.182,2670748.885,0
臺中市,0462006215267000300033,215708.056,2670496.547,0
臺中市,0462006215267000300013,215445.335,2670349.427,0
臺中市,0462006214466880340050,214767.707,2668817.089,4
臺中市,0462006212866880340018,213469.308,2669293.278,4
臺中市,0462006214466940340023,214667.098,2669556.623,4
臺中市,0462006214466940340011,214518.064,2669417.513,4
臺中市,0462006214466880340002,214674.678,2668913.861,4
臺中市,0462006214466880340001,214546.689,2668979.779,4
臺中市,0462006213666880340020,214235.667,2669191.114,4
臺中市,0462006213666940340033,214202.785,2669404.393,4
臺中市,0462006214466880300022,214427.725,2669195.853,0
臺中市,0462006214466880340033,214702.148,2669221.503,4
臺中市,0462006213666880340038,214241.296,2669113.853,4
臺中市,0462006214466880300021,214789.688,2669207.283,0
臺中市,0462006212867000340030,213444.036,2670260.855,4
臺中市,0462006213666880340045,214001.685,2668980.218,4
臺中市,0462006212866940300040,213359.556,2669425.768,0
臺中市,0462006212866880300002,212904.006,2668995.56,0
臺中市,0462006212866940300054,213537.841,2669432.126,0
臺中市,0462006212866880300005,213052.576,2669388.471,0
臺中市,0462006212866940300023,213132.932,2669467.232,0
臺中市,0462006213667000300002,213636.767,2670256.601,0
臺中市,0462006213667000300001,213634.987,2670135.383,0
臺中市,0462006212866940300014,213030.536,2669980.714,0
臺中市,0462006212866940300012,212992.965,2669874.497,0
臺中市,0462006212866940300009,212970.688,2669811.421,0
臺中市,0462006212866880300006,213073.503,2669319.887,0
臺中市,0462006212866880300015,213441.022,2669267.574,0
臺中市,0462006212866880300011,213372.449,2669356.787,0
臺中市,0462006212866940300006,212948.194,2669737.23,0
臺中市,0462006212867000320008,213060.98,2670095.911,2
臺中市,0462006212866940300016,213043.208,2669936.908,0
臺中市,0462006212866940300043,213381.251,2669561.492,0
臺中市,0462006212866940300046,213462.361,2669547.261,0
臺中市,0462006212866940300042,213381.097,2669481.2,0
臺中市,0462006212866940340027,213178.927,2669593.731,4
臺中市,0462006212866940340038,213313.445,2669769.007,4
臺中市,0462006212866940340031,213224.768,2669720.594,4
臺中市,0462006212866940340021,213103.338,2669758.681,4
臺中市,0462006212866940340018,213054.978,2669691.236,4
臺中市,0462006212866940340024,213148.08,2669635.518,4
臺中市,0462006212866940340015,213031.775,2669644.865,4
臺中市,0462006212866940340010,212975.161,2669609.714,4
臺中市,0462006212866940340008,212960.713,2669734.323,4
臺中市,0462006212867000350029,213572.279,2670012.513,4
臺中市,0462006212866940340051,213477.217,2669432.737,4
臺中市,0462006213666880340001,213709.407,2669123.534,4
臺中市,0462006212866880340021,213573.419,2668994.939,4
臺中市,0462006212866880340017,213455.735,2669143.751,4
臺中市,0462006212866880340016,213451.542,2669169.666,4
臺中市,0462006212866880340014,213395.906,2669222.769,4
臺中市,0462006212866940340052,213483.244,2669408.972,4
臺中市,0462006212866940340058,213564.939,2669424.381,4
臺中市,0462006212866940340055,213540.006,2669572.832,4
臺中市,0462006212866940340028,213203.455,2669788.355,4
臺中市,0462006212866880340019,213473.995,2669003.279,4
臺中市,0462006212866940340056,213540.933,2669679.582,4
臺中市,0462006212866940340041,213373.622,2669620.893,4
臺中市,0462006212866940340047,213467.83,2669637.345,4
臺中市,0462006212866940340044,213391.736,2669687.471,4
臺中市,0462006212866940340045,213461.984,2669704.441,4
臺中市,0462006212866940340050,213471.444,2669760.666,4
臺中市,0462006212866940340036,213269.475,2669413.718,4
臺中市,0462006212866940340025,213152.058,2669486.978,4
臺中市,0462006212866940340030,213223.92,2669511.426,4
臺中市,0462006212866940340032,213234.915,2669576.347,4
臺中市,0462006212866940340034,213248.831,2669550.259,4
臺中市,0462006212866940340013,212999.425,2669895.493,4
臺中市,0462006212866940340007,212956.542,2669775.597,4
臺中市,0462006212866940340004,212898.016,2669610.559,4
臺中市,0462006212867000340025,213544.285,2670128.409,4
臺中市,0462006212867000340007,213055.967,2670004.377,4
臺中市,0462006212866940340037,213297.409,2669705.739,4
臺中市,0462006212866940340039,213346.223,2669849.08,4
臺中市,0462006212866940340019,213060.484,2669759.857,4
臺中市,0462006212866940340029,213221.485,2669698.335,4
臺中市,0462006212867000340023,213468.463,2670072.699,4
臺中市,0462006212866880340009,213316.625,2669324.401,4
臺中市,0462006212866940340035,213269.211,2669627.721,4
臺中市,0462006212866940340048,213469.892,2669494.611,4
臺中市,0462006212866880340020,213530.452,2669285.751,4
臺中市,0462006212867000340026,213546.294,2670262.516,4
臺中市,0462006212866940340053,213534.653,2669990.752,4
臺中市,0462006212866940340057,213543.371,2669830.903,4
臺中市,0462006212866940340049,213470.917,2669836.425,4
臺中市,0462006212866940340011,212990.174,2669817.912,4
臺中市,0462006212866940340017,213050.116,2669931.335,4
臺中市,0462006212866940340022,213112.111,2669931.489,4
臺中市,0462006212866940340026,213159.4,2669901.98,4
臺中市,0462006212866940340020,213096.716,2669826.713,4
臺中市,0462006212866940340033,213241.447,2669900.975,4
臺中市,0462006212867000340015,213236.317,2670042.029,4
臺中市,0462006212867000340010,213104.951,2670081.793,4
臺中市,0462006212866880340010,213364.07,2668811.07,4
臺中市,0462006212866880340012,213376.635,2668941.186,4
臺中市,0462006212866880340013,213377.588,2669095.743,4
臺中市,0462006212866880340007,213117.544,2668840.001,4
臺中市,0462006212866880340008,213231.677,2669076.635,4
臺中市,0462006213666880340012,214187.511,2668826.774,4
臺中市,0462006213666880340007,214071.403,2669168.123,4
臺中市,0462006213666940340031,214346.702,2669472.776,4
臺中市,0462006213666940340029,214336.898,2669542.415,4
臺中市,0462006213666940340023,214243.265,2669496.508,4
臺中市,0462006213666940340026,214271.091,2669419.361,4
臺中市,0462006213666940340021,214180.442,2669420.05,4
臺中市,0462006213666940340014,214105.149,2669420.582,4
臺中市,0462006213666940340017,214155.36,2669562.496,4
臺中市,0462006213666940340018,214155.816,2669637.567,4
臺中市,0462006213666940340024,214245.639,2669605.974,4
臺中市,0462006213666880340009,214075.351,2669313.338,4
臺中市,0462006213666940340028,214312.469,2669698.568,4
臺中市,0462006212866940340059,213566.687,2669705.113,4
臺中市,0462006213666940340016,214148.68,2669700.158,4
臺中市,0462006213666940340022,214236.695,2669543.62,4
臺中市,0462006213666880340002,213766.955,2668839.357,4
臺中市,0462006213666880340003,213788.514,2669218.212,4
臺中市,0462006213666940340019,214156.856,2669829.399,4
臺中市,0462006214466940340019,214619.075,2669692.977,4
臺中市,0462006214466940340025,214738.003,2669415.973,4
臺中市,0462006214466940340020,214632.049,2669416.733,4
臺中市,0462006214466940340017,214606.368,2669474.003,4
臺中市,0462006214466940340014,214594.828,2669615.146,4
臺中市,0462006214466940340008,214507.191,2669613.622,4
臺中市,0462006214466940340007,214440.425,2669528.748,4
臺中市,0462006214466940340012,214574.865,2669539.872,4
臺中市,0462006214466940340001,214405.241,2669418.396,4
臺中市,0462006214466940340004,214435.797,2669664.526,4
臺中市,0462006214466940340028,214818.034,2669753.771,4
臺中市,0462006214466940340027,214765.993,2669694.731,4
臺中市,0462006214466940340016,214604.351,2669758.41,4
臺中市,0462006214466940340009,214509.661,2669697.071,4
臺中市,0462006214466940340030,214885.569,2669805.117,4
臺中市,0462006214466940340026,214762.921,2669820.052,4
臺中市,0462006214466940340022,214660.482,2669821.34,4
臺中市,0462006214466940340002,214434.413,2669814.368,4
臺中市,0462006213666820340005,214180.474,2668668.895,4
臺中市,0462006214466940340029,214875.297,2669694.005,4
臺中市,0462006214466940340010,214513.454,2669823.059,4
臺中市,0462006213666820340002,213817.503,2668679.831,4
臺中市,0462006213666820340001,213729.805,2668502.93,4
臺中市,0462006213666820340003,214020.805,2668774.916,4
臺中市,0462006213666940300005,213936.339,2669422.318,0
臺中市,0462006213666940300004,213931.687,2669830.766,0
臺中市,0462006213666940300002,213805.289,2669831.496,0
臺中市,0462006213666940300001,213682.073,2669851.917,0
臺中市,0462006213666940300003,213823.583,2669424.975,0
臺中市,0462006214466940300021,214651.368,2669695.781,0
臺中市,0462006214466940300018,214617.248,2669755.364,0
臺中市,0462006214466940300005,214437.13,2669536.153,0
臺中市,0462006214466880340036,214614.144,2669073.048,4
臺中市,0462006213666880340036,214123.992,2668924.061,4
臺中市,0462006214466880340037,214573.72,2669158.549,4
臺中市,0462006214466880340035,214499.937,2669147.224,4
臺中市,0462006213666880340037,214161.473,2669069.752,4
臺中市,0462006213666880340035,214189.864,2668823.549,4
臺中市,0462006213666880340034,214249.261,2668846.873,4
臺中市,0462006213666880340033,214174.031,2669003.712,4
臺中市,0462006213666880340032,214174.403,2668996.314,4
臺中市,0462006213666880340031,214187.044,2668954.743,4
臺中市,0462006213666880340030,214346.057,2668832.604,4
臺中市,0462006213666880340028,214308.316,2669019.009,4
臺中市,0462006213666880340027,214252.018,2669039.692,4
臺中市,0462006213666880340026,214248.984,2669045.112,4
臺中市,0462006213666880340025,214345.082,2669090.231,4
臺中市,0462006214466880340039,214724.435,2669222.095,4
臺中市,0462006214466880340038,214592.654,2669178.303,4
臺中市,0462006214466880340034,214542.295,2669168.523,4
臺中市,0462006213666880340029,214365.224,2668923.873,4
臺中市,0462006214466880340031,214615.608,2669259.811,4
臺中市,0462006214466880340030,214472.01,2669212.84,4
臺中市,0462006214466880340029,214410.781,2669117.242,4
臺中市,0462006214466880340028,214639.968,2669082.102,4
臺中市,0462006214466880340027,214731.57,2669159.269,4
臺中市,0462006213666880340024,214071.831,2669214.724,4
臺中市,0462006213666880300003,214074.519,2669325.5,0
臺中市,0462006213666880340023,214146.367,2669091.552,4
臺中市,0462006213666880340022,214350.022,2669191.317,4
臺中市,0462006214466880340024,214429.188,2669288.194,4
臺中市,0462006213666880340021,214355.485,2669261.034,4
臺中市,0462006213666880340019,214200.342,2669215.06,4
臺中市,0462006214466880340025,214432.689,2669230.885,4
臺中市,0462006213666880340018,214134.299,2669230.211,4
臺中市,0462006213666880340017,214142.791,2669380.318,4
臺中市,0462006213666880340016,214154.628,2669221.495,4
臺中市,0462006213666880340015,214238.588,2669259.417,4
臺中市,0462006213666880300002,214248.231,2669331.587,0
臺中市,0462006213666880300001,214299.443,2669244.647,0
臺中市,0462006213666880340014,214331.222,2669270.827,4
臺中市,0462006213666880340013,214338.136,2669378.584,4
臺中市,0462006214466880340023,214402.578,2669299.7,4
臺中市,0462006214466880340022,214575.692,2669383.12,4
臺中市,0462006214466880340021,214569.101,2669338.766,4
臺中市,0462006214466880340020,214541.711,2669263.897,4
臺中市,0462006214466940340049,214745.524,2669400.23,4
臺中市,0462006214466940340047,214411.726,2669403.159,4
臺中市,0462006213666940340034,214307.696,2669403.963,4
臺中市,0462006213666940340032,214103.871,2669405.089,4
臺中市,0462006214466940340048,214606.736,2669401.837,4
臺中市,0462006212867000340029,213422.66,2670270.26,4
臺中市,0462006212867000340028,213457.355,2670200.387,4
臺中市,0462006212866820340006,213572.721,2668418.468,4
臺中市,0462006212866820340005,213571.341,2668274.314,4
臺中市,0462006213666820340016,213691.692,2668282.925,4
臺中市,0462006212866820340004,213489.602,2668664.057,4
臺中市,0462006212866820340003,213560.164,2668567.69,4
臺中市,0462006212866820340002,213548.684,2668655.103,4
臺中市,0462006213666820340015,213671.56,2668503.786,4
臺中市,0462006213666820340013,214280.893,2668777.867,4
臺中市,0462006212866820340007,213238.375,2668648.729,4
